dissolve	3.270
dissolved	3.104
dissolves	2.613
dissolving	2.519
dissonance	1.778
dissonant	1.602
dissuade	2.724
dissuaded	2.146
dissuading	1.301
distaff	2.204
distain	1.301
distal	2.799
distally	2.204
distance	4.408
distanced	2.255
distances	2.954
distancing	2.204
distant	3.935
distantly	2.204
distaste	2.398
distasteful	3.072
distemper	2.255
distempered	1.301
distend	1.301
distended	2.740
distending	1.778
distension	2.000
distention	1.903
distill	2.146
distillate	1.301
distillation	2.146
distilled	2.799
distiller	1.778
distillers	1.602
distillery	2.431
distilling	2.146
distinct	3.483
distinction	3.468
distinctions	2.653
distinctive	3.190
distinctively	1.301
distinctiveness	1.301
distinctly	3.274
distinguish	3.250
distinguishable	1.301
distinguished	3.791
distinguishes	2.146
distinguishing	2.740
distort	2.591
distorted	3.305
distorters	1.301
distorting	2.431
distortion	3.072
distortions	2.785
distorts	2.342
distract	3.688
distracted	3.869
distracting	3.407
distraction	3.593
distractions	3.233
distracts	2.613
distraught	3.190
distress	3.862
distressed	3.143
distresses	2.000
distressing	2.914
distressingly	1.778
distribute	3.173
distributed	3.117
distributes	2.255
distributing	2.771
distribution	3.489
distributor	3.185
distributors	2.690
distributorship	1.301
district	4.321
districts	2.756
distrust	2.875
distrusted	1.602
distrustful	2.000
distrusts	1.301
disturb	4.045
disturbance	3.595
disturbances	2.914
disturbed	3.994
disturber	1.301
disturbers	1.778
disturbing	3.958
disturbingly	2.301
disturbs	2.954
disuse	1.778
disused	2.000
dit	2.342
dita	1.301
ditch	3.895
ditchdigger	1.602
ditched	3.364
ditches	2.903
ditching	2.892
dite	1.602
dither	1.903
dithering	1.903
ditsiest	1.301
ditsy	1.778
ditties	2.000
ditto	3.223
ditty	2.892
ditz	2.079
ditzy	2.146
diuresis	1.778
diuretic	2.255
diuretics	1.903
diurnal	1.602
diva	3.185
divan	2.079
divas	1.903
dive	4.108
dived	2.633
diver	3.386
diverge	1.301
diverged	2.301
divergence	1.778
divergences	1.778
divergent	1.903
diverges	1.301
diverging	1.602
divers	3.201
diverse	2.881
diversification	2.146
diversified	1.778
diversifies	1.301
diversify	2.462
diversifying	1.778
diversion	3.491
diversionary	2.690
diversions	2.756
diversities	1.602
diversity	3.041
divert	3.305
diverted	2.881
diverter	1.301
diverticulitis	2.079
diverticulum	2.079
diverting	2.633
divertissement	1.778
divertissements	1.301
diverts	1.903
dives	3.000
divest	1.903
divested	1.778
divesting	1.301
divestiture	1.778
divests	1.301
divide	3.766
divided	3.648
dividend	2.568
dividends	2.756
divider	2.204
dividers	1.602
divides	2.813
dividing	3.079
divination	2.000
divine	4.066
divined	1.903
divinely	2.813
diviner	1.903
diving	3.799
divining	2.204
divinities	1.778
divinity	2.924
divisibility	1.301
divisible	1.903
division	4.268
divisional	2.491
divisions	3.407
divisive	2.146
divisiveness	1.301
divisors	1.301
divorce	4.515
divorced	4.207
divorcee	2.672
divorcees	2.079
divorcement	1.903
divorcer	1.602
divorces	2.964
divorcing	3.000
divot	2.431
divots	2.146
divulge	3.104
divulged	2.146
divulger	1.301
divulges	1.301
divulging	2.079
divvied	1.602
divvy	2.633
divvying	1.602
dixit	1.301
dizzies	1.602
dizziness	2.964
dizzy	3.926
dizzying	2.146
djinn	1.301
do	6.788
doable	2.964
doating	1.301
doats	2.079
dobbin	2.146
dobbins	2.255
dobby	3.041
dobie	3.093
dobson	2.785
doby	2.000
doc	4.908
docent	2.146
docile	2.724
docility	1.301
dock	3.989
dockage	1.301
docked	3.041
docker	1.602
dockers	2.380
docket	3.079
docking	3.326
dockmaster	1.301
docks	3.567
dockside	1.903
docksides	1.301
dockworker	1.301
dockworkers	1.301
dockyard	1.903
docs	3.000
doctor	5.422
doctoral	2.568
doctorate	2.954
doctorates	2.079
doctored	2.740
doctoring	2.708
doctors	4.561
doctrinaire	1.301
doctrinal	1.903
doctrine	2.924
doctrines	1.778
docudrama	1.778
document	4.004
documentarian	1.778
documentaries	2.863
documentarist	1.602
documentary	3.766
documentation	3.130
documented	3.212
documenting	2.653
documents	3.972
dodder	1.301
doddering	2.000
dodecahedra	1.301
dodecahedron	1.301
dodge	3.890
dodged	2.954
dodger	3.104
dodgers	3.346
dodges	2.079
dodging	3.207
dodgy	2.633
dodo	3.000
dodoes	1.301
dodos	1.602
doe	3.636
doer	2.613
doers	2.079
does	5.824
doest	1.903
doeth	1.602
doff	2.204
doffed	1.602
doffing	1.301
dog	5.285
dogcatcher	2.544
dogcatchers	1.301
doge	2.146
doges	1.301
dogface	2.672
dogfaces	1.903
dogfight	2.204
dogfighting	1.602
dogfish	1.903
dogged	2.708
doggedly	1.778
doggerel	1.903
doggie	3.520
doggies	2.672
dogging	2.653
doggishly	1.301
doggone	3.462
doggoned	2.591
doggonedest	1.301
doggy	3.644
doghouse	3.049
dogie	1.903
dogies	2.146
dogleg	2.079
dogma	2.398
dogmas	1.301
dogmatic	2.301
dogmatically	1.301
dognapped	1.301
dognapping	1.602
dogs	4.724
dogsbody	1.602
dogsled	1.602
dogsleds	1.301
dogwatch	1.301
dogwood	2.301
dogwoods	1.602
doilies	2.342
doily	2.462
doing	6.013
doings	2.672
doit	1.778
dojo	2.954
dojos	1.301
dol	1.903
dolce	2.973
doldrums	2.000
dole	2.982
doled	1.903
doles	1.602
dolichocephalic	1.778
doling	2.591
doll	4.394
dollar	4.442
dollars	4.894
dolled	2.724
dollhouse	2.633
dollhouses	1.778
dollies	2.301
dolling	1.778
dollop	2.301
dollops	1.602
dolls	3.754
dolly	3.778
dolomite	1.602
dolomites	1.301
dolor	1.778
dolour	1.301
dolphin	3.441
dolphins	3.598
dolt	2.724
dolts	2.079
dom	3.711
domain	3.413
domains	2.255
dome	3.292
domed	2.204
domes	2.380
domestic	3.838
domestically	2.146
domesticate	1.778
domesticated	2.740
domesticity	2.431
domestics	1.778
domicile	2.544
domiciles	1.301
dominance	2.881
dominant	3.207
dominants	1.301
dominate	3.270
dominated	3.167
dominates	2.613
dominating	2.771
domination	3.190
dominator	2.255
dominators	1.301
dominatrix	2.633
dominatrixes	1.301
domine	2.000
domineer	1.602
domineering	2.519
dominick	2.826
dominie	2.000
dominion	3.057
dominions	2.000
dominique	3.173
domino	3.604
dominoes	2.944
dominos	2.000
don	6.799
dona	2.342
donate	3.600
donated	3.427
donates	2.398
donating	3.111
donation	3.545
donations	3.173
done	5.686
dong	3.538
dongs	2.826
donkey	3.728
donkeys	2.839
donna	4.348
donnas	2.462
donne	2.740
donned	1.778
donning	2.079
donnybrook	1.301
donor	3.611
donors	3.064
dons	2.519
donut	3.149
donuts	3.462
doodad	2.204
doodads	2.255
doodle	3.322
doodlebug	2.079
doodlebugs	1.301
doodled	2.204
doodler	1.778
doodlers	1.602
doodles	2.851
doodling	2.544
doohickey	2.519
doohickeys	1.778
doolie	1.602
doom	3.749
doomed	3.911
dooming	1.602
dooms	1.778
doomsayer	1.301
doomsayers	1.301
doomsday	2.903
door	5.465
doorbell	3.921
doorbells	2.462
doorjamb	1.903
doorjambs	1.301
doorkeeper	1.778
doorknob	3.228
doorknobs	2.491
doorman	3.502
doormat	2.740
doormats	1.778
doormen	2.204
doornail	2.851
doornails	1.301
doorpost	1.301
doors	4.537
doorstep	3.528
doorsteps	1.301
doorstop	2.398
doorstops	2.146
doorway	3.508
doorways	2.881
doozies	1.778
doozy	2.771
dopa	1.301
dopamine	3.179
dope	4.206
doped	2.934
dopehead	1.903
doper	2.204
dopers	2.301
dopes	2.756
dopey	3.149
doping	2.204
doppelganger	2.544
doppelgangers	1.602
dor	2.813
dorado	2.892
dork	3.621
dorkiest	1.602
dorks	2.708
dorky	2.991
dorm	3.860
dormancy	1.301
dormant	3.064
dormer	1.903
dormitories	2.301
dormitory	3.000
dormouse	2.000
dorms	2.863
dors	1.301
dorsal	2.724
dory	3.560
dos	3.223
dosage	3.301
dosages	2.255
dose	3.723
dosed	2.462
doses	3.223
dosimeter	1.602
dosing	2.000
doss	1.301
dossed	1.301
dossier	3.041
dossiers	2.491
dost	3.064
dot	3.822
dotage	2.000
dotard	1.602
dote	2.342
doted	2.079
dotes	2.462
doth	3.360
doting	2.398
dots	3.486
dotted	3.000
dotter	1.301
dotting	2.000
dotty	3.049
doty	1.778
double	4.797
doubled	3.553
doubleheader	2.146
doubler	1.602
doubles	3.462
doublespeak	1.602
doublet	1.903
doubling	2.991
doubloon	2.079
doubloons	2.301
doubly	2.740
doubt	4.798
doubted	3.468
doubter	1.301
doubters	2.000
doubtful	3.212
doubtfully	1.301
doubting	3.104
doubtless	2.613
doubtlessly	1.602
doubts	3.814
douce	1.301
douche	3.371
douches	1.602
dough	4.201
doughboy	2.892
doughboys	1.903
doughnut	3.625
doughnuts	3.656
doughty	2.342
doughy	2.633
douma	1.602
dour	2.204
dourine	1.903
douse	2.903
doused	2.491
douser	1.301
douses	1.602
dousing	1.602
doux	1.778
dove	3.746
doves	3.000
dovetail	1.903
dovetailed	1.301
dovetails	1.602
dow	2.934
dowager	2.462
dowagers	1.778
dowdy	2.380
dowel	1.778
dower	1.301
dowered	1.301
down	6.173
downbeat	2.398
downbeats	1.602
downcast	2.146
downcourt	1.778
downdraft	1.301
downed	3.025
downer	2.914
downers	2.708
downfall	3.097
downfield	2.591
downgrade	2.000
downgraded	2.204
downgrades	1.602
downhauls	1.301
downhearted	2.462
downhill	3.393
downing	2.881
downlink	2.342
download	3.517
downloadable	1.301
downloaded	3.179
downloading	3.057
downloads	2.301
downplay	2.255
downplayed	1.778
downplaying	1.301
downpour	1.778
downpours	1.602
downrange	2.000
downright	3.375
downriver	2.785
downs	3.255
downshift	1.903
downside	3.111
downsides	1.602
downsize	2.204
downsized	2.431
downsizing	2.398
downslope	1.301
downstage	2.146
downstairs	4.590
downstate	2.653
downstream	3.097
downstroke	1.778
downswing	1.301
downtime	2.633
downtown	4.341
downtrodden	2.491
downturn	1.903
downward	3.072
downwardly	1.778
downwards	2.204
downwash	1.301
downwind	2.740
downy	2.613
dowries	2.000
dowry	3.167
dowse	1.602
dowsed	1.602
dowser	2.000
dowsers	1.602
doxie	1.301
doxology	1.301
doxy	1.778
doxycycline	1.778
doyen	1.301
doyens	1.301
doze	2.591
dozed	2.903
dozen	4.383
dozens	3.740
dozer	2.568
dozers	1.602
dozes	1.903
dozier	1.778
dozing	2.591
dozy	2.000
drab	2.903
drabble	1.301
drably	1.301
drabs	2.204
dracaena	1.301
drachma	1.778
drachmas	1.602
draconian	2.146
draft	3.862
drafted	3.367
draftee	2.000
draftees	2.301
drafting	2.633
drafts	2.863
draftsman	2.000
draftsmen	1.602
drafty	2.799
drag	4.422
dragged	4.063
dragger	1.602
draggers	1.301
dragging	3.818
draggy	1.903
dragline	2.000
dragnet	2.544
dragoman	1.602
dragon	4.285
dragonflies	2.380
dragonfly	3.453
dragons	3.658
dragoon	1.778
dragooned	1.301
dragoons	2.079
drags	3.079
dragsters	1.602
drain	3.936
drainage	2.954
drainages	1.301
drained	3.338
drainer	1.301
draining	3.130
drainpipe	2.740
drainpipes	1.602
drains	3.185
drake	3.775
dram	2.301
drama	4.304
dramas	2.633
dramatic	3.990
dramatically	2.964
dramatics	2.491
dramatisation	1.301
dramatise	1.903
dramatist	2.000
dramatists	1.602
dramatization	1.903
dramatize	2.342
dramatized	1.903
dramatizing	1.301
dramaturgically	1.301
drams	1.778
drank	4.109
drape	3.017
draped	2.568
draper	2.708
draperies	2.255
drapery	1.778
drapes	3.474
draping	1.903
drastic	3.400
drastically	2.491
drat	2.954
drats	1.301
dratted	1.778
draught	2.672
draughted	1.602
draughts	2.000
draughtsman	1.301
draughty	2.079
draw	4.606
drawback	2.799
drawbacks	2.544
drawbridge	2.724
drawer	4.114
drawers	3.630
drawing	4.205
drawings	3.658
drawl	1.903
drawling	1.301
drawls	1.301
drawn	4.027
draws	3.582
drawstring	1.778
dray	2.000
dread	3.400
dreaded	3.130
dreadful	3.903
dreadfully	3.104
dreadfuls	1.602
dreading	2.826
dreadlocks	2.398
dreadnought	1.778
dreadnoughts	1.602
dreads	2.342
dream	5.125
dreamed	4.187
dreamer	3.483
dreamers	2.973
dreamiest	1.301
dreamily	1.602
dreaming	4.265
dreamland	2.653
dreamless	2.079
dreamlike	2.204
dreams	4.809
dreamt	3.823
dreamworld	1.301
dreamworlds	1.301
dreamy	3.196
drear	1.602
dreariest	1.301
dreary	3.255
dreck	2.398
dredge	2.672
dredged	2.255
dredgers	1.301
dredges	1.602
dredging	2.462
dreg	1.903
dregs	2.708
dreidel	2.431
dreidels	1.301
drek	1.778
drench	2.342
drenched	2.875
drenching	1.602
dress	4.941
dressed	4.672
dresser	3.553
dressers	2.079
dresses	3.989
dressier	1.301
dressing	4.198
dressings	2.672
dressmaker	2.740
dressmakers	1.778
dressmaking	1.903
dressy	2.799
drest	1.301
drew	4.399
drib	1.301
dribble	3.124
dribbled	2.146
dribbler	1.602
dribblers	1.301
dribbles	2.544
dribbling	2.785
dribs	1.778
dried	3.704
drier	2.633
driers	1.301
dries	2.973
driest	2.000
drift	3.807
drifted	3.255
drifter	3.025
drifters	2.591
drifting	3.502
drifts	2.875
driftwood	2.924
drill	4.138
drilled	3.017
driller	1.602
drillers	1.301
drilling	3.360
drillings	1.301
drillmaster	1.602
drills	3.143
drink	5.393
drinkable	1.903
drinker	3.270
drinkers	2.892
drinking	4.721
drinks	4.534
drip	3.709
dripped	2.462
dripper	1.602
drippers	1.301
dripping	3.528
drippings	2.079
drippy	2.301
drips	2.881
drivable	1.301
drive	5.185
drivel	2.851
driveling	2.255
driven	4.012
driver	4.676
drivers	3.824
drives	4.154
driveway	3.828
driveways	2.255
driving	4.870
drizzle	2.633
drizzled	2.079
drizzles	1.602
drizzling	2.079
drizzly	2.000
drogue	2.146
drogues	2.000
droit	1.778
droll	2.690
drolleries	1.301
drollery	1.778
drollest	1.301
drolling	1.301
dromedary	1.903
drone	3.450
drones	3.149
drongo	1.301
droning	2.544
drool	3.334
drooled	2.491
drooling	3.396
drools	2.255
droop	2.519
drooped	1.778
drooping	2.146
droops	1.301
droopy	2.708
drop	5.116
dropkick	1.778
droplet	1.602
droplets	2.204
dropout	2.924
dropouts	2.146
dropped	4.687
dropper	2.591
dropperful	1.301
dropping	4.210
droppings	2.892
drops	4.012
dropsies	1.778
dropsy	1.301
drosophila	1.903
dross	1.903
drought	3.137
droughts	2.146
drove	4.460
drover	2.000
drovers	1.903
droves	2.462
drown	4.025
drownded	1.602
drownding	1.301
drowned	3.885
drowning	3.859
drowns	2.892
drowse	1.778
drowses	1.301
drowsier	1.602
drowsily	1.301
drowsiness	2.000
drowsing	1.301
drowsy	2.863
drubbing	1.602
drudge	2.255
drudgery	2.255
drudging	1.301
drug	4.655
drugged	3.565
druggie	2.544
druggies	2.079
drugging	2.544
druggist	2.708
druggists	1.778
druggy	1.903
drugs	4.684
drugstore	3.632
drugstores	2.491
druid	2.519
druidic	1.778
druidism	1.301
druids	2.544
drum	3.928
drumbeat	2.204
drumbeats	1.602
drumlin	2.519
drummed	2.519
drummer	3.565
drummers	2.568
drumming	3.049
drumroll	2.491
drums	3.857
drumstick	2.544
drumsticks	2.519
drunk	4.884
drunkard	3.086
drunkards	2.301
drunken	3.791
drunkenly	2.000
drunkenness	2.851
drunker	2.724
drunkest	1.602
drunks	3.356
druthers	2.756
dry	4.632
dryad	1.301
dryer	3.656
dryers	2.342
drying	3.223
dryness	2.146
drys	1.301
drywall	2.491
dual	3.049
dualism	1.301
dualistic	1.602
dualities	1.301
duality	2.431
dually	1.301
dub	3.033
dubbed	2.708
dubber	1.301
dubbing	2.079
dubious	3.155
dubiously	1.301
dubonnet	2.000
dubs	1.903
ducal	2.724
ducat	1.903
ducats	2.903
duce	2.591
duchess	3.650
duchesses	2.079
duchy	2.000
duck	4.394
ducked	3.079
ducker	1.301
duckers	1.301
duckie	2.851
ducking	3.149
duckling	2.881
ducklings	2.079
ducks	3.928
ducktail	1.301
ducktails	1.301
duckweed	1.301
ducky	3.292
duct	3.497
ductile	1.301
ducting	1.903
ductless	1.903
ducts	3.033
ductwork	1.903
dud	3.097
duddie	1.602
duddy	1.301
dude	4.998
dudeen	1.778
dudes	3.830
dudgeon	2.079
duding	1.301
duds	3.130
due	4.649
duel	3.371
dueler	1.301
dueling	2.653
duelist	1.602
duelling	2.708
duellist	1.602
duellists	1.301
duels	2.431
duenna	1.301
dues	3.310
duet	3.111
duets	2.255
duff	3.117
duffel	3.173
duffels	1.301
duffer	2.799
duffers	1.301
duffle	2.431
duffs	1.778
dug	3.950
dugout	2.954
dugouts	1.602
dui	1.778
duke	4.399
dukedom	2.000
dukes	3.301
dulcet	2.146
dulcimer	2.000
dulcinea	2.079
dull	4.082
dullard	2.613
dullards	1.778
dulled	2.342
duller	2.431
dullest	2.519
dullness	2.146
dulls	2.301
dullsville	2.000
dully	1.602
duly	3.130
duma	2.903
dumas	2.000
dumb	4.672
dumbbell	2.690
dumbbells	2.000
dumbed	1.602
dumber	3.238
dumbest	3.400
dumbfound	1.778
dumbfounded	2.146
dumbhead	1.602
dumbing	1.778
dumbly	1.602
dumbness	2.146
dumbstruck	1.778
dumbwaiter	2.491
dumbwaiters	1.301
dumdum	1.301
dumdums	1.301
dumfounded	1.301
dummied	1.778
dummies	3.079
dummkopf	2.342
dummkopfs	1.301
dummy	3.991
dummying	1.301
dump	4.460
dumped	4.254
dumper	2.204
dumpers	1.602
dumpier	1.602
dumping	3.600
dumpings	1.602
dumpling	2.944
dumplings	3.201
dumps	3.430
dumpy	2.431
dun	2.398
dunce	2.690
dunces	2.301
dunderhead	2.255
dunderheads	1.301
dune	3.000
dunes	2.944
dung	3.246
dungaree	1.778
dungarees	2.301
dungeon	3.410
dungeons	2.875
dunghill	1.903
dungy	1.301
dunk	3.413
dunked	2.633
dunker	1.301
dunkers	1.602
dunking	2.591
dunks	2.204
dunner	2.000
dunnest	1.602
dunning	2.301
duo	3.179
duodena	1.301
duodenal	1.602
duodenum	2.431
duomo	1.301
dup	1.301
dupe	2.813
duped	2.892
duper	2.881
dupes	1.301
duping	1.301
duplex	2.672
duplicate	3.360
duplicated	2.914
duplicates	2.771
duplicating	2.255
duplication	2.146
duplications	1.602
duplicator	1.301
duplicitous	2.301
duplicity	2.342
dura	2.204
durability	2.342
durable	2.544
dural	2.079
duration	3.201
durbar	1.778
duress	3.064
durian	2.146
durians	2.000
during	4.880
durn	2.204
durned	1.602
durning	2.204
durst	2.380
dusk	3.079
dusky	2.613
dust	4.377
dustbin	2.146
dusted	3.086
duster	2.591
dusters	2.398
dustier	1.301
dusting	3.117
dustman	1.903
dustpan	2.398
dustpans	1.602
dusts	1.903
dustup	1.602
dusty	3.744
dutch	4.174
dutchman	3.212
dutchmen	2.204
dutiable	1.301
duties	3.897
dutiful	2.462
dutifully	2.000
duty	4.707
duvet	2.380
duvetyn	1.301
dwarf	3.489
dwarfed	1.778
dwarfing	1.602
dwarfish	1.602
dwarfism	1.301
dwarfs	3.033
dwarves	3.049
dweeb	2.740
dweebs	1.903
dwell	3.444
dwelled	1.903
dweller	2.255
dwellers	2.462
dwelling	3.124
dwellings	2.255
dwells	2.519
dwelt	2.000
dwindle	2.000
dwindled	1.903
dwindles	1.301
dwindling	2.398
dybbuk	1.602
dybbuks	1.301
dye	3.587
dyed	3.155
dyeing	2.342
dyer	2.672
dyes	2.756
dying	4.826
dyke	3.413
dyked	1.301
dykes	2.826
dynamic	3.322
dynamics	2.924
dynamism	1.301
dynamite	4.004
dynamited	2.301
dynamiter	1.903
dynamites	1.301
dynamiting	1.903
dynamo	2.708
dynamometer	1.602
dynamos	1.778
dynamotor	1.301
dynastic	1.301
dynasties	2.146
dynasty	3.407
dysarthria	1.301
dysentery	2.954
dysfunction	3.079
dysfunctional	3.185
dysfunctions	1.778
dyslexia	2.398
dyslexic	2.519
dyslogistic	1.301
dysmenorrhea	1.301
dyspeptic	1.903
dysphasia	1.301
dysphoria	2.000
dysphoric	1.778
dysplasia	2.079
dyspnea	1.778
dysprosium	1.301
dystonia	1.301
dystonic	1.602
dystopia	1.301
dystrophy	2.342
each	5.404
eager	3.836
eagerly	2.813
eagerness	2.398
eagle	4.060
eagles	3.572
ear	4.505
earache	2.462
earaches	1.602
eardrop	1.602
eardrops	1.301
eardrum	2.462
eardrums	2.708
eared	1.301
earflaps	1.778
earful	2.633
earing	1.301
earings	1.602
earl	4.310
earldom	1.778
earless	1.903
earlier	4.596
earliest	3.364
earlobe	2.519
earlobes	2.462
earls	2.380
early	5.034
earmark	1.778
earmarked	2.380
earmarks	2.204
earmuff	1.778
earmuffs	2.519
earn	4.186
earned	4.103
earner	2.544
earners	2.204
earnest	3.196
earnestly	2.342
earnestness	1.778
earning	3.410
earnings	2.973
earns	2.982
earphone	2.079
earphones	2.491
earpiece	2.724
earpieces	1.778
earplug	1.778
earplugs	2.924
earring	3.433
earrings	3.788
ears	4.524
earshot	2.568
earth	4.998
earthbound	2.491
earthed	1.301
earthen	1.778
earthlight	1.301
earthling	2.839
earthlings	2.785
earthly	3.173
earthman	2.519
earthmen	2.000
earthquake	3.804
earthquakes	3.124
earths	2.342
earthward	1.778
earthworm	2.146
earthworms	2.342
earthy	2.613
earwax	2.255
earwig	2.000
earwigs	1.301
earwitness	1.301
ease	4.281
eased	2.708
easeful	1.602
easel	2.431
easels	1.301
easement	2.204
eases	2.544
easier	4.596
easiest	3.602
easily	4.354
easiness	1.301
easing	2.771
east	4.695
eastbound	2.892
easter	3.874
easterly	2.146
eastern	3.910
easterner	1.778
easterners	2.204
easternmost	1.301
easters	1.301
easting	1.301
eastward	2.146
easy	5.424
easygoing	2.633
eat	5.401
eatable	1.778
eatables	1.903
eaten	4.260
eater	3.196
eateries	1.778
eaters	2.653
eatery	2.301
eath	1.301
eating	4.784
eats	4.102
eau	2.672
eave	2.000
eaves	2.000
eavesdrop	2.892
eavesdropped	2.146
eavesdropper	1.903
eavesdroppers	1.301
eavesdropping	3.017
ebb	2.544
ebbed	1.602
ebbets	2.568
ebbing	1.778
ebbs	2.146
ebonite	1.301
ebony	2.934
ebullient	1.602
eccentric	3.545
eccentrically	1.602
eccentricities	2.591
eccentricity	2.301
eccentrics	1.778
ecchymoses	1.301
ecchymosis	2.491
ecclesiastical	2.342
ecdysis	1.301
echelon	2.944
echelons	1.903
echidna	2.881
echo	3.836
echocardiogram	1.602
echoed	2.398
echoes	3.111
echoey	1.301
echogram	1.602
echoing	3.410
echolocation	2.000
echos	1.903
eclair	2.301
eclairs	2.255
eclat	1.301
eclectic	2.591
eclipse	3.450
eclipsed	2.255
eclipses	2.255
eclipsing	1.301
eclogues	1.301
ecocidal	1.301
ecological	2.653
ecologically	1.602
ecologist	1.602
ecology	2.462
economic	3.695
economical	2.519
economically	2.771
economics	3.393
economies	2.653
economise	1.301
economist	2.342
economists	2.079
economize	2.380
economizing	1.602
economy	3.763
ecosystem	2.799
ecosystems	2.204
ecru	2.146
ecstasies	1.903
ecstasy	3.502
ecstatic	3.130
ecstatically	1.778
ectoderm	1.301
ectodermal	1.602
ectomorph	1.301
ectopic	2.204
ectoplasm	2.568
ectoplasmic	2.255
ecu	1.301
ecumenical	2.255
eczema	2.255
eczemas	1.301
ed	4.879
eddies	2.079
eddy	3.558
edelweiss	2.613
edema	3.025
edematous	1.778
edge	4.371
edged	2.301
edger	1.301
edges	3.453
edgeways	1.778
edgewise	2.519
edgier	2.000
edginess	1.301
edging	2.462
edgy	3.356
edibility	1.301
edible	3.137
edibles	1.602
edict	2.491
edicts	2.204
edification	2.462
edifice	2.613
edifices	1.301
edified	1.602
edify	1.778
edifying	2.000
edit	3.179
edited	3.072
editing	3.326
edition	3.688
editions	2.964
editor	4.094
editorial	3.338
editorialize	1.903
editorialized	1.301
editorializing	2.000
editorially	1.602
editorials	2.672
editors	3.190
editorship	1.301
edits	2.301
educate	3.310
educated	3.743
educates	1.778
educating	2.708
education	4.291
educational	3.515
educationally	1.602
educations	2.079
educator	2.672
educators	2.301
edutainment	1.301
eel	3.155
eels	3.079
eerie	3.243
eerily	2.301
eery	1.301
ef	2.633
eff	2.431
effable	1.602
efface	1.301
effaced	2.000
effacement	1.301
effect	4.378
effected	2.544
effecting	2.000
effective	4.022
effectively	3.356
effectiveness	2.724
effectors	2.079
effects	4.105
effectual	1.778
effectuated	1.602
effeminacy	1.301
effeminate	2.462
effendi	2.519
effendis	1.301
effervesce	1.301
effervescence	2.079
effervescent	2.301
effervesces	1.301
effete	1.778
efficacious	2.301
efficacy	2.462
efficiencies	1.903
efficiency	3.436
efficient	3.695
efficiently	2.813
effigies	1.778
effigy	2.431
efflorescing	1.301
effluent	1.903
effluvia	1.301
effluvium	1.301
effort	4.287
effortless	2.613
effortlessly	2.301
efforts	3.866
effrontery	2.633
effulgence	1.301
effulgent	2.146
effused	1.301
effusion	2.491
effusions	1.602
effusive	2.146
effusively	1.301
egad	2.000
egads	2.342
egalitarian	1.903
egg	4.416
eggbeater	2.380
eggbeaters	1.778
eggcup	1.301
egged	2.342
eggers	1.602
egghead	3.049
eggheaded	1.301
eggheadedness	1.301
eggheads	2.568
egging	2.342
eggless	1.602
eggnog	3.190
eggnogs	2.000
eggplant	3.041
eggplants	2.146
eggs	4.587
eggshell	2.653
eggshells	2.462
eggy	1.778
ego	3.874
egocentric	2.380
egoism	1.602
egoist	2.000
egoistic	1.301
egomania	1.602
egomaniac	2.839
egomaniacal	2.255
egomaniacs	1.903
egos	2.954
egotism	2.204
egotist	2.146
egotistic	1.602
egotistical	2.839
egregious	2.519
egregiously	2.000
egress	2.301
egret	1.602
egrets	1.778
egyptian	3.600
egyptians	3.064
eh	4.711
eider	1.602
eiderdown	1.778
eidetic	1.778
eigenvalue	1.301
eigenvalues	1.301
eight	4.992
eighteen	3.784
eighteenth	2.653
eightfold	1.778
eighth	3.836
eighths	2.079
eighties	2.740
eightieth	1.301
eights	3.079
eighty	3.403
einstein	3.722
einsteinium	1.301
either	5.261
ejaculate	2.672
ejaculated	2.204
ejaculates	2.000
ejaculating	1.301
ejaculation	2.756
ejaculator	2.079
ejaculators	1.778
ejaculatory	1.602
eject	3.149
ejecta	1.602
ejectable	1.602
ejected	2.756
ejecting	2.398
ejection	2.771
ejector	2.462
ejectors	1.778
ejects	1.903
eke	1.903
eking	1.903
el	4.275
elaborate	3.677
elaborated	2.000
elaborately	1.903
elaborates	1.778
elaborating	2.146
elaboration	1.903
elaborations	1.301
elan	1.778
eland	1.301
elapsed	2.690
elastic	3.017
elasticity	2.544
elasticized	1.301
elastin	2.000
elastomer	1.301
elastomers	1.301
elated	2.431
elating	1.301
elation	2.544
elations	1.301
elbow	3.788
elbowed	2.146
elbowing	2.079
elbows	3.389
eld	1.778
elder	3.848
elderberries	1.301
elderberry	2.380
elderlies	1.301
elderly	3.613
elders	3.733
eldest	3.179
eldrich	1.301
eldritch	1.778
elect	3.149
electability	1.301
elected	3.860
electing	2.255
election	4.041
electioneering	1.301
elections	3.382
elective	3.009
electives	2.380
electoral	2.708
electorate	2.255
electors	1.301
electric	4.234
electrical	3.936
electrically	2.633
electrician	3.173
electricians	2.342
electricity	4.059
electrics	2.398
electrification	1.301
electrified	2.799
electrifies	1.301
electrify	2.000
electrifying	2.613
electro	2.519
electrocardiogram	1.903
electrochemical	1.778
electrochemistry	1.301
electroconvulsive	1.903
electrocute	2.756
electrocuted	3.111
electrocuting	2.255
electrocution	2.991
electrocutions	1.301
electrode	2.462
electrodes	2.708
electroencephalograph	1.301
electrokinetic	1.301
electrologist	1.301
electroluminescence	1.301
electrolysis	2.204
electrolyte	2.342
electrolytes	2.771
electromagnet	2.000
electromagnetic	3.274
electromagnetically	1.301
electromagnetism	1.778
electromagnets	1.778
electrometer	2.079
electromyogram	1.301
electromyography	1.301
electron	2.863
